V1	V2	Bin
37.44724	42.80679	bin_5
29.750792	-61.765022	bin_52
20.471046	25.308798	bin_3
2.0203235	-4.283046	bin_51
-56.25913	-18.605822	bin_46
-10.443603	28.185513	bin_44
-4.164653	16.150255	bin_49
32.05222	45.270763	bin_5
31.245949	-60.8476	bin_52
33.11134	-25.719894	bin_50
-47.82565	29.684109	bin_44
2.40665	-4.357268	bin_51
24.4176	25.001795	bin_3
19.97708	-30.072021	bin_53
26.891947	37.73198	bin_5
-5.383434	43.0637	bin_49
-57.110977	-18.649155	bin_46
-7.085324	27.111015	bin_44
1.3581382	-2.7074492	bin_51
35.21169	-23.678467	bin_50
19.454554	24.594282	bin_3
28.715471	38.40469	bin_5
-8.378474	27.635767	bin_44
-37.451794	43.196587	bin_49
1.0075012	-0.5349522	bin_51
19.96494	-30.354052	bin_53
-56.132034	-20.69549	bin_46
32.6486	40.313828	bin_5
-15.561983	29.731932	bin_44
32.459293	-24.969177	bin_50
21.9498	24.330666	bin_3
-37.59682	44.105038	bin_49
-15.819794	29.405987	bin_44
1.0767391	-1.3983656	bin_51
29.881935	-58.878883	bin_52
34.601627	41.69488	bin_5
35.081703	-23.874321	bin_50
26.518045	24.378117	bin_3
-53.823826	-19.13117	bin_46
-11.010687	28.418291	bin_44
-33.528183	39.42954	bin_49
19.815388	-30.354582	bin_53
1.8560926	-1.3021606	bin_51
27.722225	40.871674	bin_5
-10.084177	26.975016	bin_44
32.515034	-25.017372	bin_50
24.389133	24.370672	bin_3
-32.25833	43.13754	bin_49
33.891354	36.736187	bin_5
29.02982	-61.825344	bin_52
0.8015303	-0.61329055	bin_51
-54.33966	-19.379913	bin_46
-7.1904593	26.386715	bin_44
22.211472	-32.411568	bin_53
35.438076	-24.034292	bin_50
-34.255066	44.510605	bin_49
22.182636	22.6162	bin_3
32.75928	38.1058	bin_5
-8.33438	27.725742	bin_44
-1.4452093	5.0283456	bin_51
-35.05747	43.934547	bin_49
33.797283	-22.514591	bin_50
-51.620335	-22.60577	bin_46
-14.61095	30.506405	bin_44
24.061213	-32.607048	bin_53
32.839283	40.24206	bin_5
21.846529	24.706749	bin_3
-1.7519441	5.342329	bin_51
-10.177576	45.342842	bin_49
-9.042899	28.143473	bin_44
34.750286	-24.664148	bin_50
32.207256	-57.650177	bin_52
35.65081	39.561226	bin_5
20.412197	25.036736	bin_3
-55.382835	-23.785898	bin_46
24.017778	-34.119648	bin_53
1.3828365	-3.830901	bin_51
-6.570333	25.655396	bin_44
-36.784443	44.206047	bin_49
35.909695	-24.35905	bin_50
31.27447	41.28648	bin_5
-10.366796	28.022404	bin_44
23.61066	24.346796	bin_3
-37.22892	45.763958	bin_49
30.722525	-60.28363	bin_52
1.5077865	-0.8903174	bin_51
33.461697	-25.679543	bin_50
23.147684	-34.56536	bin_53
32.20079	33.628696	bin_5
-56.181202	-19.60917	bin_46
-35.494934	44.93796	bin_49
24.568886	24.0865	bin_3
2.540251	-4.716111	bin_51
26.934692	37.95166	bin_5
-17.424587	34.907875	bin_44
-8.21862	12.529357	bin_49
35.03468	-23.323875	bin_50
22.018162	-34.456673	bin_53
-51.48148	-22.73281	bin_46
21.046013	24.396366	bin_3
2.7743738	-2.737349	bin_51
32.087814	-60.887505	bin_52
31.663042	35.852142	bin_5
-34.946888	41.992805	bin_49
-19.535896	33.16242	bin_44
22.30492	-34.66949	bin_53
20.278996	23.6112	bin_3
-1.2863729	7.7452493	bin_51
34.59589	46.445057	bin_5
-33.934963	39.320198	bin_49
-52.33756	-21.343458	bin_46
36.192356	-22.880507	bin_50
29.268553	-60.36744	bin_52
-47.710514	29.085947	bin_44
-1.5669535	5.678985	bin_51
20.477541	23.329939	bin_3
32.12867	41.688236	bin_5
22.656979	-32.534145	bin_53
-33.83541	43.71903	bin_49
-56.7304	-15.540725	bin_46
33.3081	-25.140703	bin_50
2.815623	-4.473844	bin_51
23.394855	26.364897	bin_3
-14.184409	30.058392	bin_44
-36.036293	43.771893	bin_49
30.746704	44.83117	bin_5
23.141054	-30.064726	bin_53
30.692734	-60.20074	bin_52
-37.283466	42.743996	bin_49
-55.423203	-17.453426	bin_46
1.3387547	-1.4255002	bin_51
21.383484	24.287523	bin_3
-21.083796	33.688858	bin_44
36.673725	39.369442	bin_5
22.731703	-31.140865	bin_53
33.07425	-23.908384	bin_50
-32.440216	41.298477	bin_49
29.970121	-61.353924	bin_52
-0.81446785	4.6709604	bin_51
-34.83088	42.24236	bin_49
19.179754	24.633623	bin_3
36.187195	44.43473	bin_5
-50.52932	31.159853	bin_44
-56.42774	-19.161343	bin_46
19.386314	-29.951725	bin_53
-30.849543	42.945766	bin_49
33.357433	-22.271729	bin_50
34.631393	38.574913	bin_5
1.222415	-0.06972488	bin_51
25.049284	25.176525	bin_3
-37.03183	40.597675	bin_49
-14.247986	30.15922	bin_44
22.975346	-31.032267	bin_53
30.39954	-61.1027	bin_52
-56.001488	-19.591106	bin_46
-31.284035	42.528122	bin_49
34.06345	36.594376	bin_5
22.220549	-17.967861	bin_50
1.7060066	-4.141214	bin_51
5.965106	22.055447	bin_3
-15.917302	30.769947	bin_44
-33.2487	40.602814	bin_49
22.932062	-30.748562	bin_53
34.384483	39.336468	bin_5
28.262184	-59.35448	bin_52
1.3834648	-5.2074385	bin_51
23.391558	24.761957	bin_3
-54.274498	-17.837261	bin_46
39.635582	-25.867409	bin_50
-33.401455	38.837326	bin_49
21.653261	-32.140728	bin_53
36.437195	40.70903	bin_5
-16.935833	35.025276	bin_44
2.612951	-5.082297	bin_51
18.317001	24.53212	bin_3
-37.266773	43.58978	bin_49
28.393175	39.33436	bin_5
33.883877	-22.430864	bin_50
31.923979	-59.028084	bin_52
-48.953693	-10.989922	bin_46
22.205618	-30.91652	bin_53
-34.55277	43.537373	bin_49
32.91327	40.792248	bin_5
-37.099392	44.57668	bin_49
1.1733826	1.8631725	bin_51
30.690235	-61.966583	bin_52
31.871319	-23.392803	bin_50
22.350677	24.199678	bin_3
22.8367	-31.374819	bin_53
-34.155014	41.069336	bin_49
-55.37655	-21.850632	bin_46
-18.34151	35.26068	bin_44
29.867586	36.31996	bin_5
2.386045	-0.3954637	bin_51
-34.237278	41.126762	bin_49
20.468557	-32.288403	bin_53
21.147133	23.402023	bin_3
30.284613	-62.419094	bin_52
20.959597	-17.212685	bin_50
36.301796	43.489178	bin_5
-35.379898	42.618435	bin_49
-57.735966	-17.476309	bin_46
-14.575025	31.723309	bin_44
-1.2744826	4.3625517	bin_51
21.701145	-30.691973	bin_53
20.289026	24.792002	bin_3
28.664734	40.367115	bin_5
32.316227	-57.961403	bin_52
-33.811893	44.957375	bin_49
34.707275	-24.920908	bin_50
-15.455513	30.442282	bin_44
-31.669504	41.09928	bin_49
34.641697	39.633236	bin_5
-55.763573	-19.574282	bin_46
18.195127	24.905224	bin_3
22.390085	-31.01099	bin_53
38.99745	-25.40517	bin_50
-35.667717	46.377228	bin_49
31.244137	-59.499496	bin_52
-1.7265965	7.498005	bin_51
-15.600257	31.339268	bin_44
34.16063	40.988743	bin_5
-30.910223	42.42118	bin_49
20.23423	-32.669514	bin_53
38.649105	-25.56816	bin_50
-48.890625	-10.791698	bin_46
-37.864502	43.242058	bin_49
30.293789	-61.867126	bin_52
25.294868	24.218922	bin_3
35.845577	41.23797	bin_5
-9.991319	27.381308	bin_44
21.60066	-30.654491	bin_53
-33.20086	39.38133	bin_49
32.103966	-24.443558	bin_50
29.222385	44.180534	bin_5
24.92603	24.77454	bin_3
-14.127749	30.43301	bin_44
-51.226852	-19.976463	bin_46
-34.429646	40.780968	bin_49
3.1280143	-1.3627392	bin_51
31.357407	-62.3583	bin_52
24.134747	-19.71638	bin_50
21.082373	-30.177078	bin_53
34.468407	44.09048	bin_5
-34.485302	45.94982	bin_49
20.565498	23.87344	bin_3
-47.752724	28.498741	bin_44
31.064344	-57.843437	bin_52
-57.38504	-18.571972	bin_46
31.859707	-25.221876	bin_50
-32.647793	44.76653	bin_49
34.971146	40.167995	bin_5
19.733803	-31.444176	bin_53
-44.811264	33.808224	bin_44
-0.41337413	7.511341	bin_51
-36.843384	43.62009	bin_49
-13.059167	31.895725	bin_44
32.58946	-22.927282	bin_50
32.936905	35.926594	bin_5
29.316227	-60.771297	bin_52
19.273745	24.367529	bin_3
23.852858	-34.121162	bin_53
-32.954853	41.341103	bin_49
-52.139236	-16.319826	bin_46
-14.945798	30.494234	bin_44
34.19384	-25.543978	bin_50
34.106674	38.065475	bin_5
-37.754517	41.293964	bin_49
31.63958	-60.166824	bin_52
2.6541007	30.907667	bin_44
24.015217	-33.598682	bin_53
-32.232876	45.224037	bin_49
20.037104	-17.45671	bin_50
19.015179	24.895967	bin_3
-53.726498	-17.877895	bin_46
29.838785	39.179657	bin_5
-9.595736	27.94682	bin_44
-0.4548201	10.37848	bin_51
-33.476597	39.267475	bin_49
35.357376	-25.098566	bin_50
22.788841	-33.563396	bin_53
31.61431	-59.363586	bin_52
36.834877	39.898342	bin_5
-13.589909	30.242325	bin_44
-36.528004	42.736923	bin_49
33.996803	-26.025202	bin_50
-53.31725	-20.491302	bin_46
20.267086	23.845339	bin_3
-34.885326	45.155685	bin_49
21.914417	-31.778885	bin_53
-47.71007	35.834858	bin_44
31.267332	-61.81177	bin_52
27.175306	39.437756	bin_5
35.026222	-25.297935	bin_50
-34.739952	45.37817	bin_49
-0.9382333	6.213185	bin_51
-9.630124	25.99236	bin_44
31.914623	-24.586512	bin_50
36.026615	39.114147	bin_5
23.676617	-34.10509	bin_53
-34.83462	45.469395	bin_49
-54.803734	-19.517355	bin_46
29.172838	-60.725296	bin_52
-12.005327	28.867182	bin_44
24.318165	-20.215391	bin_50
-4.020854	15.651659	bin_49
20.925676	23.108316	bin_3
32.24655	37.445293	bin_5
-20.93722	32.82558	bin_44
23.068768	-32.69182	bin_53
32.346584	-24.67169	bin_50
-3.6985404	15.86348	bin_49
28.661934	-61.9305	bin_52
-54.074074	-18.079792	bin_46
-17.912655	31.545206	bin_44
24.843243	24.885477	bin_3
36.0799	-25.019169	bin_50
-32.67831	39.92315	bin_49
-0.91706127	7.024946	bin_51
-17.26155	30.785738	bin_44
22.94677	-34.33943	bin_53
35.45731	-26.612919	bin_50
30.12502	-61.542175	bin_52
27.238676	39.795082	bin_5
-33.50097	45.592365	bin_49
-52.74728	-21.488422	bin_46
-13.911232	30.86587	bin_44
32.752335	-25.865953	bin_50
-36.66202	45.376133	bin_49
21.523184	-33.477837	bin_53
-20.04351	35.06228	bin_44
28.350956	-62.419952	bin_52
35.55276	-22.775948	bin_50
-34.099026	41.526955	bin_49
20.605812	25.078993	bin_3
-45.85179	32.236504	bin_44
32.559284	34.301723	bin_5
-54.961823	-17.204948	bin_46
34.23668	-25.647064	bin_50
-35.48039	43.534977	bin_49
23.988525	-32.855465	bin_53
0.7355613	7.938629	bin_51
-13.230362	29.791716	bin_44
28.31336	-60.58153	bin_52
34.323803	-22.980453	bin_50
-4.9776654	14.060846	bin_49
-4.755595	24.526375	bin_44
22.183971	-33.984608	bin_53
-53.460896	-19.231691	bin_46
-38.162365	44.98652	bin_49
39.636272	-25.687243	bin_50
33.454117	40.641163	bin_5
-44.321133	33.442177	bin_44
30.47326	-58.955894	bin_52
23.828056	26.620743	bin_3
39.51746	-25.726694	bin_50
-19.025793	35.478592	bin_44
0.3131059	12.133086	bin_51
-35.75387	46.016296	bin_49
-54.876038	-16.474577	bin_46
32.17902	-24.07255	bin_50
19.831795	25.153996	bin_3
31.264402	-60.581932	bin_52
22.187933	-33.580555	bin_53
-10.646395	27.813908	bin_44
33.606953	40.8834	bin_5
38.11046	-27.074259	bin_50
-20.37795	34.945156	bin_44
-36.465023	43.673584	bin_49
18.646458	24.529772	bin_3
30.928041	-61.496346	bin_52
45.499424	-32.57942	bin_50
-56.73122	-16.0869	bin_46
23.129982	-31.590021	bin_53
-48.33973	28.043915	bin_44
35.408836	40.105694	bin_5
-1.6198341	8.692471	bin_51
32.307835	-23.271255	bin_50
-7.627069	26.747248	bin_44
17.163887	23.332844	bin_3
-32.78163	45.255993	bin_49
19.83572	-31.601295	bin_53
31.261435	-61.391075	bin_52
33.453087	-25.999886	bin_50
-57.394768	-18.352655	bin_46
19.948822	23.792957	bin_3
35.061646	39.053844	bin_5
35.707424	-25.093033	bin_50
-23.152782	-58.586166	bin_54
-37.27609	42.958736	bin_49
21.516964	-32.674965	bin_53
30.210373	-62.359688	bin_52
34.37127	-21.960464	bin_50
-53.636066	-18.5451	bin_46
17.615875	24.457275	bin_3
36.456417	-23.63233	bin_50
-24.954617	-60.90311	bin_54
-32.922962	43.18232	bin_49
23.67964	-33.835526	bin_53
33.561394	35.933937	bin_5
30.394274	-59.53789	bin_52
2.8930159	1.7511677	bin_51
35.383217	-24.566916	bin_50
23.64766	23.721169	bin_3
-54.564903	-19.425797	bin_46
34.82677	-25.437912	bin_50
-35.985188	45.66644	bin_49
-24.4295	-60.114555	bin_54
31.56781	-60.6254	bin_52
35.722355	37.065807	bin_5
19.877913	24.284077	bin_3
32.8586	-23.242512	bin_50
22.197008	-33.408306	bin_53
-54.642323	-19.639864	bin_46
32.33246	-26.252823	bin_50
-1.6968155	7.6721015	bin_51
31.957228	-60.452095	bin_52
20.37792	24.92516	bin_3
35.089706	44.345734	bin_5
-31.870647	41.23952	bin_49
36.779293	-24.446886	bin_50
-24.172283	-59.9288	bin_54
19.899967	-30.788664	bin_53
36.371685	-25.37899	bin_50
-55.111217	-21.679804	bin_46
17.701612	23.8774	bin_3
31.643318	-57.70479	bin_52
29.418375	44.06627	bin_5
33.34904	-22.853481	bin_50
-24.246191	-59.277973	bin_54
21.901989	-34.134556	bin_53
-0.73358715	5.2789154	bin_51
36.22636	-24.793234	bin_50
18.023623	24.73689	bin_3
-51.97749	-16.103811	bin_46
29.506285	-62.34098	bin_52
27.49622	39.731873	bin_5
-23.33465	-59.624252	bin_54
36.996017	-27.81614	bin_50
21.62927	-34.514206	bin_53
-34.738243	45.90129	bin_49
21.710434	24.188625	bin_3
33.631954	-21.657005	bin_50
-0.7655073	5.1835375	bin_51
31.670694	-60.278286	bin_52
-56.531162	-19.519073	bin_46
31.100473	34.84775	bin_5
-23.923155	-59.81965	bin_54
36.644253	-23.15577	bin_50
-36.016426	44.263218	bin_49
22.271254	-33.70468	bin_53
20.051765	24.099255	bin_3
2.5018399	-1.6079553	bin_51
-32.13465	43.965538	bin_49
34.211887	37.799446	bin_5
30.17643	-60.445236	bin_52
-53.98231	-15.478337	bin_46
35.086586	-22.017878	bin_50
-24.06036	-58.74061	bin_54
-32.092434	42.82934	bin_49
6.0036497	22.070576	bin_3
-1.0691972	5.669982	bin_51
21.319427	-30.57585	bin_53
34.378353	46.704548	bin_5
21.163101	-17.196182	bin_50
28.160862	-60.508106	bin_52
-35.955112	42.34207	bin_49
-53.409504	-18.57645	bin_46
20.898817	-17.909052	bin_50
1.2021835	0.68606377	bin_51
35.482212	42.779247	bin_5
21.064661	-32.484585	bin_53
26.661118	24.389172	bin_3
24.08997	-20.018005	bin_50
29.224277	-61.82	bin_52
36.87898	-23.16806	bin_50
34.621536	38.812145	bin_5
-56.338108	-22.32721	bin_46
-1.6213732	4.9997644	bin_51
23.530018	-32.721737	bin_53
20.05133	3.1388896	bin_50
-33.54821	40.179424	bin_49
-3.4861932	-13.6859665	bin_3
31.275562	-61.35344	bin_52
30.6298	37.06013	bin_5
19.893494	3.104827	bin_50
-0.7737555	4.510721	bin_51
22.160355	-33.07227	bin_53
-54.96461	-15.709871	bin_46
-30.813131	44.623592	bin_49
-24.042576	-58.39117	bin_54
23.672117	-20.616674	bin_50
31.138111	-61.453594	bin_52
32.833492	38.516808	bin_5
33.679443	-22.206884	bin_50
1.9379493	-5.0006785	bin_51
-35.606377	45.16857	bin_49
23.248125	-33.403355	bin_53
26.08743	5.124978	bin_50
-52.471714	-14.930631	bin_46
18.576086	25.657883	bin_3
31.81054	40.33646	bin_5
31.68776	-58.609215	bin_52
32.410038	-25.381119	bin_50
2.8539746	-5.658864	bin_51
-34.258976	43.302334	bin_49
21.109896	-17.099514	bin_50
36.032894	44.309242	bin_5
-53.706234	-17.59034	bin_46
20.555502	-32.002197	bin_53
32.39695	-60.893795	bin_52
35.326233	-21.914911	bin_50
-23.416634	-58.61769	bin_54
3.6274045	-4.2179155	bin_51
-34.02071	44.603203	bin_49
34.870213	37.64268	bin_5
19.925224	0.83981067	bin_50
21.179768	-30.19341	bin_53
29.058802	-61.683285	bin_52
-56.47564	-22.493055	bin_46
20.232363	-15.607953	bin_50
33.113174	37.762604	bin_5
-7.0457935	12.238357	bin_49
2.516264	-0.97272974	bin_51
35.33172	-23.439568	bin_50
20.773293	-31.703558	bin_53
28.80246	-62.09003	bin_52
24.092077	-19.943022	bin_50
36.567043	40.104633	bin_5
-31.772482	43.803165	bin_49
38.546185	-25.924788	bin_50
-25.246834	-60.183346	bin_54
1.796491	-0.06806147	bin_51
20.700857	-30.024374	bin_53
35.2339	22.197117	bin_50
28.696241	37.26118	bin_5
-33.889694	42.887047	bin_49
-54.74146	-15.407781	bin_46
30.527216	-60.326183	bin_52
1.303313	-0.6217482	bin_51
-32.795456	40.03991	bin_49
21.981644	-33.057766	bin_53
32.14953	35.807846	bin_5
-35.172302	46.275578	bin_49
-24.921698	-59.980244	bin_54
11.45589	-38.31231	bin_55
-0.711465	3.7757154	bin_51
37.10364	43.07536	bin_5
-35.299988	44.00752	bin_49
29.472498	-61.56184	bin_52
21.658298	-30.98467	bin_53
-35.062725	39.975792	bin_49
13.062316	-38.3744	bin_55
34.172092	38.258812	bin_5
-1.0998961	5.6988635	bin_51
-54.656113	-20.668222	bin_46
-38.11777	41.554977	bin_49
-24.289173	-59.551266	bin_54
21.349463	-30.633093	bin_53
-31.030754	44.36649	bin_49
32.761936	36.541794	bin_5
-0.44597352	5.2260294	bin_51
31.756104	-59.69866	bin_52
22.951803	-32.84031	bin_53
33.814102	38.005558	bin_5
17.286797	39.1876	bin_49
12.330367	-37.340874	bin_55
-0.09922338	2.1704993	bin_51
-54.751278	-18.137346	bin_46
-32.625458	44.167778	bin_49
-23.76685	-59.8304	bin_54
29.179604	35.7915	bin_5
24.033394	-32.303608	bin_53
29.387194	-60.872963	bin_52
-33.46166	45.679455	bin_49
-0.19265097	4.0399046	bin_51
-37.297955	44.782063	bin_49
32.428516	41.97116	bin_5
23.289875	-33.24607	bin_53
5.176085	-47.50709	bin_55
-35.616394	41.119785	bin_49
-21.859291	-5.250384	bin_54
-54.163456	-17.518087	bin_46
0.887955	2.343386	bin_51
31.278625	41.088787	bin_5
29.752277	-59.093075	bin_52
-36.27423	44.23586	bin_49
23.958	-33.623016	bin_53
32.247223	41.742657	bin_5
2.699925	-1.0465279	bin_51
-33.96191	42.022247	bin_49
12.275779	-37.116302	bin_55
29.431383	-58.55342	bin_52
-56.221413	-19.336988	bin_46
33.263584	40.255745	bin_5
24.22707	-32.157326	bin_53
-1.7687625	8.349654	bin_51
-19.364141	-9.385423	bin_54
-33.488525	41.1023	bin_49
34.48948	37.432247	bin_5
10.944424	-39.427414	bin_55
21.647835	-32.09428	bin_53
-32.51922	44.08008	bin_49
1.6378858	0.23752815	bin_51
31.765858	-60.4251	bin_52
-51.097534	-20.497242	bin_46
-24.470924	-60.461685	bin_54
35.251762	45.334877	bin_5
-35.407913	40.935284	bin_49
23.503555	-32.300095	bin_53
-0.59085715	3.9146988	bin_51
12.412154	-37.989002	bin_55
31.161894	45.384	bin_5
30.455267	-60.872364	bin_52
-5.6709323	13.710005	bin_49
-52.365368	-16.101898	bin_46
20.755543	-30.13781	bin_53
-1.7784812	7.6047907	bin_51
27.161818	37.61496	bin_5
-24.28416	-60.499153	bin_54
-36.739456	41.495247	bin_49
12.230161	-38.97065	bin_55
21.749641	-31.285547	bin_53
31.074734	39.323616	bin_5
31.92931	-58.860893	bin_52
-0.23549075	3.1565924	bin_51
-51.247513	-21.628988	bin_46
-35.08878	44.291874	bin_49
-23.262196	-58.758705	bin_54
35.04121	38.83789	bin_5
23.813025	-31.762728	bin_53
0.22286487	3.1841743	bin_51
12.382249	-36.53707	bin_55
-32.333103	43.17259	bin_49
28.90077	-61.882008	bin_52
33.026844	33.909855	bin_5
-52.682156	-15.8101635	bin_46
21.529568	-30.60969	bin_53
-32.909187	42.813408	bin_49
-0.85218287	6.8858795	bin_51
-24.54693	-59.57296	bin_54
36.70496	36.576527	bin_5
11.242989	-38.12868	bin_55
-1.3931084	2.0612988	bin_49
-54.15892	-17.634796	bin_46
31.02081	-61.02971	bin_52
22.790197	-33.473793	bin_53
0.34775394	3.4884717	bin_51
-24.843822	-60.300644	bin_54
28.849272	41.54303	bin_5
-30.933931	44.657703	bin_49
13.186259	-37.516033	bin_55
21.365501	-34.47359	bin_53
-54.705517	-21.104353	bin_46
0.8988859	3.9001389	bin_51
31.163464	37.534138	bin_5
-32.13255	41.766235	bin_49
30.138535	-60.9441	bin_52
12.840257	-40.778248	bin_55
-34.0084	44.882362	bin_49
35.318554	44.7273	bin_5
22.239208	-30.342253	bin_53
2.8548617	-0.7331747	bin_51
-34.48359	-9.782626	bin_46
-24.757158	-60.715427	bin_54
11.172598	-39.5315	bin_55
-0.92618877	15.284666	bin_49
29.597326	-58.769753	bin_52
27.03676	37.394917	bin_5
19.756279	-30.956282	bin_53
0.7081981	2.7285578	bin_51
-33.24839	45.01446	bin_49
-55.82042	-15.960748	bin_46
11.344917	-38.395786	bin_55
28.428455	40.98939	bin_5
-33.461876	43.52261	bin_49
23.366362	-30.673576	bin_53
31.486189	-57.817005	bin_52
-53.594723	-22.692455	bin_46
1.0250885	2.3567266	bin_51
30.476307	42.04821	bin_5
-33.85584	42.538956	bin_49
23.44333	-31.466972	bin_53
-31.497675	43.89384	bin_49
-23.551365	-61.137447	bin_54
35.703358	37.83882	bin_5
0.8884116	1.731139	bin_51
-53.976814	-20.052608	bin_46
29.31597	-61.567223	bin_52
-37.302063	42.993717	bin_49
22.48239	-30.768282	bin_53
32.019432	42.264538	bin_5
-35.849926	44.757	bin_49
-1.0526028	4.9057593	bin_51
-53.023594	-16.586731	bin_46
31.681276	-60.019173	bin_52
12.147469	-38.80166	bin_55
33.26881	43.227932	bin_5
-35.149723	42.16038	bin_49
22.718927	-31.14933	bin_53
-1.6323776	7.29742	bin_51
-23.99806	-59.855804	bin_54
-32.657673	43.75036	bin_49
-52.608124	-19.834087	bin_46
34.06699	42.67566	bin_5
19.719057	-29.603136	bin_53
-35.86731	45.15125	bin_49
31.097023	-60.782764	bin_52
13.581732	-41.177288	bin_55
0.65861297	2.5583658	bin_51
33.962173	41.385906	bin_5
-37.426815	42.195362	bin_49
-25.414179	-60.3766	bin_54
-55.089977	-19.414007	bin_46
21.291933	-30.484488	bin_53
-32.571186	39.62679	bin_49
12.908645	-40.908012	bin_55
1.6438055	-0.50595	bin_51
31.949915	36.128307	bin_5
30.777681	-58.700684	bin_52
-33.45896	46.019257	bin_49
-24.531034	-60.546955	bin_54
-53.394814	-15.153935	bin_46
20.682623	-29.769585	bin_53
-34.961918	39.240715	bin_49
30.987484	40.61342	bin_5
12.330857	-38.13403	bin_55
0.67902607	2.253557	bin_51
-35.92412	41.915417	bin_49
-24.111885	-59.655247	bin_54
29.26332	-61.973064	bin_52
-52.76269	-21.27232	bin_46
-32.778767	44.035637	bin_49
34.85868	41.028057	bin_5
12.019971	-40.063637	bin_55
1.6640637	0.040193204	bin_51
-34.002842	40.043385	bin_49
21.496296	-30.856697	bin_53
-25.044735	-60.16574	bin_54
28.314072	38.56931	bin_5
-35.258995	42.84234	bin_49
-51.719753	-15.844233	bin_46
30.48222	-59.899822	bin_52
13.316975	-38.644947	bin_55
1.8198752	-0.31075126	bin_51
-36.324944	41.98948	bin_49
23.901041	-32.867027	bin_53
35.69639	43.564495	bin_5
-23.672121	-58.417114	bin_54
-33.278812	42.380066	bin_49
-56.03958	-15.673788	bin_46
12.034964	-36.513798	bin_55
-3.332016	14.793785	bin_49
29.972605	-59.183376	bin_52
24.323534	-31.22376	bin_53
30.580935	38.892807	bin_5
-23.99964	-58.836216	bin_54
-0.53205246	3.6132317	bin_51
-37.848965	43.781834	bin_49
-50.473465	-18.823309	bin_46
9.859173	-36.42307	bin_55
21.664444	-32.523445	bin_53
-30.496832	42.440136	bin_49
-24.193287	-60.06759	bin_54
-34.98397	46.05963	bin_49
-0.8630119	5.4807806	bin_51
-56.151672	-21.90869	bin_46
11.697837	-37.27175	bin_55
31.933668	42.766815	bin_5
-33.58885	38.14401	bin_49
-24.768543	-58.623863	bin_54
23.797361	-32.381393	bin_53
-35.325565	41.586014	bin_49
-1.1283957	3.892053	bin_51
12.332679	-36.291584	bin_55
-35.43632	-5.2616415	bin_46
-4.1528745	15.998949	bin_49
22.613043	-34.610542	bin_53
-36.25069	44.332603	bin_49
-1.5222542	4.7876987	bin_51
12.427768	-36.243378	bin_55
36.180847	40.788788	bin_5
-56.743313	-16.497465	bin_46
30.320696	-61.230446	bin_52
-35.392754	43.93084	bin_49
-22.458385	-61.301704	bin_54
-30.449717	44.860825	bin_49
24.059307	-34.13791	bin_53
32.810226	33.86916	bin_5
12.579491	-36.484318	bin_55
-54.299583	-17.769749	bin_46
-36.6241	46.4279	bin_49
-1.5006852	4.7805986	bin_51
27.313847	39.538235	bin_5
10.047855	41.971245	bin_49
22.706417	-34.160034	bin_53
12.010701	-36.29703	bin_55
-24.092821	-59.909508	bin_54
-54.899445	-22.487545	bin_46
-36.552803	40.394672	bin_49
27.041594	37.959995	bin_5
-37.106903	45.682877	bin_49
29.857065	-61.381474	bin_52
12.041263	-38.741142	bin_55
-33.016747	45.337524	bin_49
-55.37846	-18.355532	bin_46
22.744043	-33.0345	bin_53
-32.53922	40.79584	bin_49
-0.7938211	3.7643263	bin_51
-24.084518	-59.457478	bin_54
35.443104	41.00178	bin_5
12.519004	-40.00233	bin_55
-56.31041	-19.173832	bin_46
21.17623	-33.66773	bin_53
-6.7654037	-27.044266	bin_2
34.78094	40.554577	bin_5
12.660662	-40.229713	bin_55
-53.77345	-15.234042	bin_46
33.17284	-61.647125	bin_52
-24.10227	-60.031525	bin_54
24.132097	-34.153984	bin_53
-0.012913949	3.703004	bin_51
33.949936	43.044525	bin_5
11.522579	-38.197887	bin_55
-5.6589637	-30.290058	bin_2
-34.389328	-9.765346	bin_46
23.23732	-29.558771	bin_53
34.399895	44.79772	bin_5
-1.0848707	5.9388237	bin_51
-24.732033	-59.834972	bin_54
12.95939	-41.21645	bin_55
-6.8957705	-31.528902	bin_2
-41.899014	-5.0132155	bin_46
34.02894	43.83761	bin_5
23.561625	-32.651844	bin_53
-1.7090244	8.282222	bin_51
13.227163	-41.632225	bin_55
29.299559	-61.44582	bin_52
-54.324245	-18.517319	bin_46
31.576012	44.149326	bin_5
-3.6498017	-32.433628	bin_2
-24.384441	-59.96944	bin_54
21.236242	-34.196934	bin_53
13.467662	-42.27935	bin_55
27.313862	39.838905	bin_5
-50.302227	-18.967184	bin_46
-1.0117744	5.7786293	bin_51
29.825218	-62.033554	bin_52
-2.3248034	-30.753399	bin_2
22.864624	-32.70189	bin_53
36.66497	40.9921	bin_5
-24.830517	-60.287163	bin_54
13.320984	-41.955406	bin_55
-56.419746	-20.125797	bin_46
-3.6185303	-34.56251	bin_2
10.462956	-27.607132	bin_51
32.857677	44.362347	bin_5
31.694847	-57.960415	bin_52
24.521742	-32.59873	bin_53
13.25591	-41.75007	bin_55
-54.408573	-19.820545	bin_46
31.959255	41.266068	bin_5
-24.363972	-60.272343	bin_54
3.7401688	-4.13406	bin_51
13.3208275	-41.637547	bin_55
28.102058	-60.435287	bin_52
-2.5900197	-33.691566	bin_2
23.158619	-33.976425	bin_53
